Y               D               const           X2              X3              Y1              Y0              U1              U0              V             
1.824153        1               1.0             1.113014        1.060528        1.824153        0.850542        0.206430        0.072288       -3.430052e-01  
1.202009        1               1.0             0.274751       -1.718414        1.202009        0.607750        0.049522        0.039063       -6.481764e-01  
0.525245        1               1.0            -0.972876       -2.075867        0.525245        0.251363        0.065191       -0.005418       -5.985617e-01  
1.859836        1               1.0             1.459365       -0.039169        1.859836        0.865755        0.049889        0.000914       -7.781200e-01  
1.083696        1               1.0             0.123699        0.053897        1.083696        0.477977        0.015043       -0.052947       -1.446382e+00  
1.276697        1               1.0             0.286300       -0.959237        1.276697        0.613633        0.117801        0.042058        2.387824e-01  
0.387577        1               1.0            -0.812395       -0.316548        0.387577        0.191525       -0.161543       -0.105377        3.180792e-01  
0.638189        1               1.0            -0.704241        0.224874        0.638189        0.301892        0.029042       -0.022048        2.571609e-01  
0.422019        0               1.0            -0.281493        1.411932        0.968175        0.422019        0.124404       -0.007608        1.108141e+00  
0.765241        1               1.0            -0.455116       -1.533964        0.765241        0.541559        0.017830        0.155338       -8.443569e-01  
0.869068        1               1.0            -0.061802        0.970459        0.869068        0.405344       -0.096631       -0.079206       -3.647976e-01  
0.479292        1               1.0            -1.345465        0.956259        0.479292        0.245779        0.226025        0.082145       -6.080836e-01  
0.775603        1               1.0            -0.402184       -0.701242        0.775603        0.476397       -0.001185        0.076943       -3.455321e-01  
1.276198        1               1.0             0.579905       -1.149348        1.276198        0.620028       -0.045649       -0.024948        3.777513e-01  
0.659198        1               1.0            -1.033890        0.446991        0.659198        0.157855        0.233007       -0.083673       -6.092284e-01  
0.394527        0               1.0            -0.595892       -0.085670        0.746345        0.394527        0.077065        0.043500        1.860240e+00  
0.743449        0               1.0             0.806636       -1.103782        1.441470        0.743449       -0.006213        0.041790        1.047820e+00  
0.175550        0               1.0            -1.401299        0.142373        0.391781        0.175550        0.169501        0.025875        5.043100e-01  
